state_ut_code,constituency_code,constituency_name,candidate_name,candidate_party,total_votes
S24,15,Aligarh,GYANI RAM,Independent,3799
S24,15,Aligarh,SATISH KUMAR,Independent,3561
S24,15,Aligarh,SATISH KUMAR,Swatantra Jantaraj Party,1648
S24,15,Aligarh,MANOJ KUMAR ALIAS MANOJ LODHI,Saman Adhikar Party,1440
S24,15,Aligarh,KESHAV DEV ALIAS PANDIT KESHAV DEV GAUTAM,Independent,1319
S24,15,Aligarh,SURENDRA,Moulik Adhikar Party,1178
S24,15,Aligarh,RAJESH KUMAR,Independent,1056
S24,15,Aligarh,DILEEP SHARMA AD.,Independent,955
S24,15,Aligarh,MAHESH CHANDRA SHARMA,Independent,736
S24,15,Aligarh,RAJ KUMAR,Rashtriya Shoshit Samaj Party,412
S24,15,Aligarh,MANOJ KUMAR SHARMA ADVOCATE,Loktantrik Janshakti Party,378
S24,15,Aligarh,NOTA,None of the Above,4934
S24,52,Allahabad,UJJWAL RAMAN SINGH,Indian National Congress,462145
S24,52,Allahabad,NEERAJ TRIPATHI,Bharatiya Janata Party,403350
S24,52,Allahabad,RAMESH KUMAR PATEL,Bahujan Samaj Party,49144
S24,52,Allahabad,GOPAL SWROOP JOSHI,Independent,4248
S24,52,Allahabad,AJEET KUMAR PATEL,Pragatisheel Samaj Party,2642
S24,52,Allahabad,MOOLNIWASI HEMRAJ SINGH,Peoples Party of India (Democratic),2355
S24,52,Allahabad,GEETA RANI SHARMA,Independent,2197
S24,52,Allahabad,HANSHRAJ KOL,Apna Dal (Kamerawadi),2141
S24,52,Allahabad,RAJENDRA PRASAD PRAJAPATI,Bhagidari Party(P),1847
S24,52,Allahabad,AVANEESH KUMAR,Independent,1835
S24,52,Allahabad,ANUJ SWAROOP SHUKLA,Independent,1616
S24,52,Allahabad,SHIV PRASAD VISHWAKARMA,Samyak Party,1326
S24,52,Allahabad,SARVAJEET SINGH,Kamera Samaj Party,1177
S24,52,Allahabad,RAJDHAR SINGH PATEL,Rashtriya Samaj Dal (R),1025
S24,52,Allahabad,NOTA,None of the Above,9952
S24,55,AmbedkarNagar,LALJI VERMA,Samajwadi Party,544959
S24,55,AmbedkarNagar,RITESH PANDEY,Bharatiya Janata Party,407712
S24,55,AmbedkarNagar,QAMAR HAYAT,Bahujan Samaj Party,199499
S24,55,AmbedkarNagar,NEELAM SINGH,Moolniwasi Samaj Party,4331
S24,55,AmbedkarNagar,SHABANA KHATOON,Peace Party,3990
S24,55,AmbedkarNagar,JAVED AHMAD SIDDIQUI,Independent,3860
S24,55,AmbedkarNagar,RAM NARESH PRAJAPATI,Bhagidari Party(P),3413
S24,55,AmbedkarNagar,VIVEK KUMAR,Bhartiya Shakti Chetna Party,1850
S24,55,AmbedkarNagar,NOTA,None of the Above,7448
S24,37,Amethi,KISHORI LAL,Indian National Congress,539228
S24,37,Amethi,SMRITI IRANI,Bharatiya Janata Party,372032
S24,37,Amethi,NANHE SINGH CHAUHAN,Bahujan Samaj Party,34534
S24,37,Amethi,SURENDRA KUMAR,Independent,5699
S24,37,Amethi,DINESH CHANDRA MAURYA,Janshakti Samta Party,4577
S24,37,Amethi,JAGDAMBA PRASAD YADAV,Independent,4020
S24,37,Amethi,BHAGWANDIN PASI,Moulik Adhikar Party,2334
S24,37,Amethi,CHANDRAWATI,Independent,2291
S24,37,Amethi,MOHD HASAN LAHRI,Rashtriya Narayanwadi Vikas Party,1527
S24,37,Amethi,KHUSHIRAM,Independent,1401
S24,37,Amethi,UDAYRAJ,Independent,1305
S24,37,Amethi,SANTRAM,Samajhdar Party,1212
S24,37,Amethi,SHAILENDRA KUMAR MISHRA,Sanyogwadi Party,1128
S24,37,Amethi,NOTA,None of the Above,9383
S24,9,Amroha,KANWAR SINGH TANWAR,Bharatiya Janata Party,476506
S24,9,Amroha,KUNWAR DANISH ALI,Indian National Congress,447836
S24,9,Amroha,MUJAHID HUSAIN,Bahujan Samaj Party,164099
S24,9,Amroha,DHANISH,Independent,3617
S24,9,Amroha,SURESH,Independent,2717
S24,9,Amroha,JEETPAL RANA,Independent,2556
S24,9,Amroha,SUHEL HAIDER,Akhil Bhartiya Parivar Party,2504
S24,9,Amroha,NARENDRA SINGH,Independent,1779
S24,9,Amroha,NAEEMUDDIN,Independent,1004
S24,9,Amroha,KUSHAGRA,Independent,858
S24,9,Amroha,KASHIF HUSAIN,Independent,679
S24,9,Amroha,KUMDESH KUMAR,Independent,635
S24,9,Amroha,NOTA,None of the Above,5900
S24,24,Aonla,NEERAJ MAURYA,Samajwadi Party,492515
S24,24,Aonla,DHARMENDRA KASHYAP,Bharatiya Janata Party,476546
S24,24,Aonla,ABID ALI,Bahujan Samaj Party,95630
S24,24,Aonla,KAUSAR KHAN,Peace Party,4213
S24,24,Aonla,PREM PAL SAGAR,Vanchitsamaj Insaaf Party,3330
S24,24,Aonla,MAKKHAN LAL,Independent,2953
S24,24,Aonla,RAJ KUMAR PATEL,Sardar Patel Siddhant Party,2706
S24,24,Aonla,MOHAMMAD AMIR KHAN,Bharat Jodo Party,2355
S24,24,Aonla,NIRMOD KUMAR SINGH,Bhartiya Shakti Chetna Party,1790
S24,24,Aonla,NOTA,None of the Above,6858
S24,69,Azamgarh,DHARMENDRA YADAV,Samajwadi Party,508239
S24,69,Azamgarh,DINESH LAL YADAV “NIRAHUA”,Bharatiya Janata Party,347204
S24,69,Azamgarh,MASHHOD SABEEHA ANSARI,Bahujan Samaj Party,179839
S24,69,Azamgarh,RAVINDRA NATH SHARMA,Moulik Adhikar Party,3042
S24,69,Azamgarh,PARAS YADAV,Jan Raajya Party,2491
S24,69,Azamgarh,SHASHIDHAR,Independent,2232
S24,69,Azamgarh,MAHENDRA NATH YADAV,Moolniwasi Samaj Party,1905
S24,69,Azamgarh,VIJAY KUMAR,Independent,1735
S24,69,Azamgarh,PANKAJ KUMAR YADAV,Independent,1599
S24,69,Azamgarh,NOTA,None of the Above,6234
S24,23,Badaun,ADITYA YADAV,Samajwadi Party,501855
S24,23,Badaun,DURVIJAY SINGH SHAKYA,Bharatiya Janata Party,466864
S24,23,Badaun,MUSLIM KHAN,Bahujan Samaj Party,97751
S24,23,Badaun,SANDEEP KUMAR,Independent,3836
S24,23,Badaun,DINESH KUMAR,Independent,2674
S24,23,Badaun,LATA YADAV,Independent,2578
S24,23,Badaun,NILAM RANI PAL,Rashtriya Shoshit Samaj Party,2438
S24,23,Badaun,RAM PRATAP MAURYA,Independent,1543
S24,23,Badaun,ISRAT ALI,Independent,1513
S24,23,Badaun,SULEMAN,Swaraj Bhartiya Nyay Party,1240
S24,23,Badaun,HARIRAJ SINGH URF SIPU YADAV,Log Party,910
S24,23,Badaun,NOTA,None of the Above,8562
S24,11,Baghpat,DR RAJKUMAR SANGWAN,Rashtriya Lok Dal,488967
S24,11,Baghpat,AMARPAL,Samajwadi Party,329508
S24,11,Baghpat,PRAVEEN BANSAL,Bahujan Samaj Party,92266
S24,11,Baghpat,MUKESH KUMAR SHARMA,Azad Adhikar Sena,5523
S24,11,Baghpat,MAHENDER SINGH,Sarvjan Samta Party,5020
S24,11,Baghpat,SUKHVIR SINGH,Swatantra Jantaraj Party,4099
S24,11,Baghpat,RUBY KASHYAP,Sarvjan Lok Shakti Party,3280
S24,11,Baghpat,NOTA,None of the Above,5110
S24,56,Baharaich,ANAND KUMAR,Bharatiya Janata Party,518802
S24,56,Baharaich,RAMESH CHANDRA,Samajwadi Party,454575
S24,56,Baharaich,DR. BRIJESH KUMAR,Bahujan Samaj Party,50448
S24,56,Baharaich,ARVIND KUMAR,Bhartiya Awam Party (Rastriya),6160
S24,56,Baharaich,RAMESH BALMIKI,Independent,3227
S24,56,Baharaich,BECHULAL,Independent,2920
S24,56,Baharaich,JANARDAN GOND,Independent,2673
S24,56,Baharaich,RAM MILAN,Sardar Patel Siddhant Party,1699
S24,56,Baharaich,RINKU SAHANI,Rashtra Dharak Dal,1683
S24,56,Baharaich,JAGRAM,Independent,1515
S24,56,Baharaich,NOTA,None of the Above,12864
S24,72,Ballia,SANATAN PANDEY,Samajwadi Party,467068
S24,72,Ballia,NEERAJ SHEKHAR,Bharatiya Janata Party,423684
S24,72,Ballia,LALLAN SINGH YADAV,Bahujan Samaj Party,85205
S24,72,Ballia,SUMESHWAR,Independent,5056
S24,72,Ballia,SHESHNATH,Independent,3588
S24,72,Ballia,RAVI KANT SINGH ALIAS RAVI PATEL,Sardar Patel Siddhant Party,3181
S24,72,Ballia,RAMNIVAS GOND,Gondvana Gantantra Party,2672
S24,72,Ballia,SURYA BALI PRASAD,Aazad Samaj Party (Kanshi Ram),2148
S24,72,Ballia,RANJANA,Independent,1878
S24,72,Ballia,ASHOK GUPTA,Independent,1347
S24,72,Ballia,MANINDR,Independent,1187
S24,72,Ballia,AVADHESH VERMA,Independent,1161
S24,72,Ballia,PRAKASH KUMAR,Independent,960
S24,72,Ballia,NOTA,None of the Above,8187
S24,48,Banda,KRISHNA DEVI SHIVSHANKER PATEL,Samajwadi Party,406567
S24,48,Banda,R. K. SINGH PATEL,Bharatiya Janata Party,335357
S24,48,Banda,MAYANK DWIVEDI,Bahujan Samaj Party,245745
S24,48,Banda,RAMCHANDRA SARAS,Communist Party of India,9438
S24,48,Banda,PANCHA URF PANCHAMLAL,Bhagidari Party(P),7717
S24,48,Banda,GULAB CHANDER BARMA,Rashtra Uday Party,5907
S24,48,Banda,RAMCHRAN,Independent,5423
S24,48,Banda,SURENDRA KUMAR,Swatantra Jantaraj Party,4382
S24,48,Banda,SHRIRAM SINGH GAUR,Bhartiya Shakti Chetna Party,3350
S24,48,Banda,DINESH KUMAR PATEL,Sardar Patel Siddhant Party,2508
S24,48,Banda,BABULAL,Log Party,2361
S24,48,Banda,PRAMOD AZAD,Apna Dal (Kamerawadi),2142
S24,48,Banda,NOTA,None of the Above,13235
S24,67,Bansgaon,KAMLESH PASWAN,Bharatiya Janata Party,428693
S24,67,Bansgaon,SADAL PRASAD,Indian National Congress,425543
S24,67,Bansgaon,RAMSAMUJH,Bahujan Samaj Party,64750
S24,67,Bansgaon,GAYA PRASAD,Independent,6638
S24,67,Bansgaon,SHRVAN KUMAR NIRALA,Independent,4142
S24,67,Bansgaon,HEERALAL,Independent,2597
S24,67,Bansgaon,MURLI DHAR,Independent,1745
S24,67,Bansgaon,RAJENDRA CHAUDHARI,Independent,1634
S24,67,Bansgaon,NOTA,None of the Above,9021
S24,53,Barabanki,TANUJ PUNIA,Indian National Congress,719927
S24,53,Barabanki,RAJRANI RAWAT,Bharatiya Janata Party,504223
S24,53,Barabanki,SHIV KUMAR DOHAREY,Bahujan Samaj Party,39177
S24,53,Barabanki,BABOORAM,Independent,3669
S24,53,Barabanki,RAMLAKHAN PASI,Independent,2928
S24,53,Barabanki,MITHALESH KUMARI,Independent,2321
S24,53,Barabanki,DEVATADEEN GAUTAM,Independent,2173
S24,53,Barabanki,ASHA DEVI,Swatantrata Abhivyakti Party,2020
S24,53,Barabanki,PROF. (DR.) RAM GHULAM RAZDAN,Public Adhikar Socialist Indian Party,1493
S24,53,Barabanki,MAHENDRA KUMAR RAWAT,Awami Samta Party,1190
S24,53,Barabanki,OMKAR,Independent,1138
S24,53,Barabanki,ADVOCATE SANTOSH RAWAT,Dr. Bhimrao Ambedkar Dal,1078
S24,53,Barabanki,PREMCHANDRA HARIJAN,Sardar Patel Siddhant Party,1076
S24,53,Barabanki,NOTA,None of the Above,8221
S24,25,Bareilly,CHHATRA PAL SINGH GANGWAR,Bharatiya Janata Party,567127
S24,25,Bareilly,PRAVEEN SINGH ARON,Samajwadi Party,532323
S24,25,Bareilly,IRSHAD ANSARI ADVOCATE,Peace Party,3553
S24,25,Bareilly,WASEEM MIAN,Independent,2839
S24,25,Bareilly,BHUPENDRA KUMAR MAURYA,Peoples Party of India (Democratic),1704
S24,25,Bareilly,BUDDH PRIYA KARMRAJ RAHUL,Independent,1194
S24,25,Bareilly,ROHTASH KASHYAP,Jan Shakti Ekta Party,847
S24,25,Bareilly,JAGPAL SINGH YADAV,Samrat Mihir Bhoj Samaj Party,656
S24,25,Bareilly,RAVI KUMAR,Sardar Patel Siddhant Party,627
S24,25,Bareilly,MOHD NAJIM ALI,Bharat Jodo Party,633
S24,25,Bareilly,NITIN MOHAN,Independent,620
S24,25,Bareilly,ASHISH GANGWAR,Independent,616
S24,25,Bareilly,AYSHA BI,Independent,559
S24,25,Bareilly,NOTA,None of the Above,6260
S24,61,Basti,RAM PRASAD CHAUDHARY,Samajwadi Party,527005
S24,61,Basti,HARISH CHANDRA ALIAS HARISH DWIVEDI,Bharatiya Janata Party,426011
S24,61,Basti,LAVKUSH PATEL,Bahujan Samaj Party,103301
S24,61,Basti,PANKAJ DUBEY,Log Party,4627
S24,61,Basti,PREM KUMAR,Moulik Adhikar Party,3611
S24,61,Basti,HAFIZ ALI,All India Forward Bloc,2988
S24,61,Basti,RAM KARAN GAUTAM,Independent,2645
S24,61,Basti,PRAMOD KUMAR,Independent,2557
S24,61,Basti,SHAILENDRA KUMAR,Bharat Mahaparivar Party,2364
S24,61,Basti,NOTA,None of the Above,7761
S24,78,Bhadohi,DR. VINOD KUMAR BIND,Bharatiya Janata Party,459982
S24,78,Bhadohi,LALITESHPATI TRIPATHI,All India Trinamool Congress,415910
S24,78,Bhadohi,HARISHANKAR,Bahujan Samaj Party,155053
S24,78,Bhadohi,PREMCHAND BIND,Pragatisheel Manav Samaj Party,13689
S24,78,Bhadohi,RAJ NARAYAN PATEL,Sardar Patel Siddhant Party,6206
S24,78,Bhadohi,RAM PRAKASH MISHRA,Rashtriya Samaj Paksha,5270
S24,78,Bhadohi,SUSHIL,All India Forward Bloc,5261
S24,78,Bhadohi,DR. SHYAMDHAR TIWARI,Independent,4848
S24,78,Bhadohi,KRISHNA DEV,Rashtra Uday Party,4597
S24,78,Bhadohi,DHIRENDRA KUMAR TIWARI,Independent,2948
S24,78,Bhadohi,NOTA,None of the Above,11229
S24,4,Bijnor,CHANDAN CHAUHAN,Rashtriya Lok Dal,404493
S24,4,Bijnor,DEEPAK,Samajwadi Party,366985
S24,4,Bijnor,VIJENDER SINGH,Bahujan Samaj Party,218986
S24,4,Bijnor,ABDUL BARI,Jai Samta Party,8072
S24,4,Bijnor,DEEPAK KUMAR,Independent,7318
S24,4,Bijnor,ZAHEER,Independent,2788
S24,4,Bijnor,RAJAPAL,Peoples Party of India (Democratic),2373
S24,4,Bijnor,MOHD. SHAHJAD,Independent,2347
S24,4,Bijnor,FARMAN,Majloom Samaj Party,2343
S24,4,Bijnor,CHANDAN SINGH,Independent,2176
S24,4,Bijnor,RAMDHAN SINGH,Majdoor Kisan Union Party,2105
S24,4,Bijnor,NOTA,None of the Above,4446
S24,14,Bulandshahr,DR BHOLA SINGH,Bharatiya Janata Party,597310
S24,14,Bulandshahr,SHIVRAM,Indian National Congress,322176
S24,14,Bulandshahr,GIRISH CHANDRA,Bahujan Samaj Party,117424
S24,14,Bulandshahr,RAJESH TUREHA,Rishivadi Karm Sheel Young Parmarthi Party,4401
S24,14,Bulandshahr,SONAM BHARTI,Independent,3600
S24,14,Bulandshahr,PRADEEP KUMAR,Independent,2563
S24,14,Bulandshahr,NOTA,None of the Above,6925
S24,76,Chandauli,BIRENDRA SINGH,Samajwadi Party,474476
S24,76,Chandauli,DR. MAHENDRA NATH  PANDEY,Bharatiya Janata Party,452911
S24,76,Chandauli,SATYENDRA KUMAR MAURYA,Bahujan Samaj Party,159903
S24,76,Chandauli,SHOBHANATH  PRAJAPATI,Bhagidari Party(P),4032
S24,76,Chandauli,SHER SINGH,Yuga Thulasi Party,3096
S24,76,Chandauli,SANTOSH KUMAR,Independent,2969
S24,76,Chandauli,RAJESH VISHWAKARMA,Moulik Adhikar Party,2762
S24,76,Chandauli,ARVIND KUMAR PATEL,Sardar Patel Siddhant Party,2745
S24,76,Chandauli,SANJAY KUMAR SINHA,Jai Hind National Party,2623
S24,76,Chandauli,RAM GOVIND,Samajhdar Party,1977
S24,76,Chandauli,NOTA,None of the Above,9005
S24,66,Deoria,SHASHANK MANI,Bharatiya Janata Party,504541
S24,66,Deoria,AKHILESH PRATAP SINGH,Indian National Congress,469699
S24,66,Deoria,SANDESH,Bahujan Samaj Party,45564
S24,66,Deoria,SATENDER KUMAR MALL,Independent,4158
S24,66,Deoria,MUKTINATH SINGH,Janta Samta Party,3264
S24,66,Deoria,AGAMSWAROOP,Rashtriya Samanta Dal,3182
S24,66,Deoria,RAFIK ANSARI,Independent,2688
S24,66,Deoria,NOTA,None of the Above,10212
S24,29,Dhaurahra,ANAND BHADAURIYA,Samajwadi Party,443743
S24,29,Dhaurahra,REKHA VERMA,Bharatiya Janata Party,439294
S24,29,Dhaurahra,SHYAM KISHOR AWASTHI,Bahujan Samaj Party,185474
S24,29,Dhaurahra,JANARDAN PRASAD,Communist Party of India,15900
S24,29,Dhaurahra,RAJESH KUMAR,Political Justice Party,5023
S24,29,Dhaurahra,ASHUTOSH PATHAK,Aam Janta Party (India),3556
S24,29,Dhaurahra,SUDESH KUMAR,Lok Jan Sangharsh Party,2814
S24,29,Dhaurahra,SAMRENDRA KUMAR,Independent,2484
S24,29,Dhaurahra,VIJAY KUMAR TIWARI,Independent,2017
S24,29,Dhaurahra,KASIM ALI,Peace Party,1812
S24,29,Dhaurahra,SAKASEN,Sardar Patel Siddhant Party,1296
S24,29,Dhaurahra,RAM NARESH,Independent,1290
S24,29,Dhaurahra,NOTA,None of the Above,7144
S24,60,Domariyaganj,JAGDAMBIKA PAL,Bharatiya Janata Party,463303
S24,60,Domariyaganj,BHISHMA SHANKAR ALIAS KUSHAL TIWARI,Samajwadi Party,420575
S24,60,Domariyaganj,AMAR SINGH CHAUDHARY,Aazad Samaj Party (Kanshi Ram),81305
S24,60,Domariyaganj,MD. NADEEM,Bahujan Samaj Party,35936
S24,60,Domariyaganj,NAUSHAD AZAM,Peace Party,5138
S24,60,Domariyaganj,KIRAN DEVI,Independent,3261
S24,60,Domariyaganj,NOTA,None of the Above,9447
S24,22,Etah,DEVESH SHAKYA,Samajwadi Party,475808
S24,22,Etah,RAJVEER SINGH (RAJU BHAIYA),Bharatiya Janata Party,447756
S24,22,Etah,MOHAMMAD IRFAN ADVOCATE,Bahujan Samaj Party,71585
S24,22,Etah,ANUPAM KUMAR,Kisan Kranti Dal,3949
S24,22,Etah,KAILASH KUMAR,Independent,1728
S24,22,Etah,DANVEER,Independent,1265
S24,22,Etah,UDAY VEER SINGH,Peoples Party of India (Democratic),992
S24,22,Etah,ASHOK KUMAR,Independent,780
S24,22,Etah,VIABHAV MISHRA,Bhartiya Shakti Chetna Party,747
S24,22,Etah,AMAR SINGH,Independent,615
S24,22,Etah,NOTA,None of the Above,5156
S24,41,Etawah,JITENDRA KUMAR DOHARE,Samajwadi Party,490747
S24,41,Etawah,DR RAM SHANKAR KATHERIA,Bharatiya Janata Party,432328
S24,41,Etawah,SARIKA SINGH BAGHEL,Bahujan Samaj Party,96541
S24,41,Etawah,SUNIL SHANKWAR ADVOCATE,Independent,2963
S24,41,Etawah,MULAYAM SINGH,Independent,1708
S24,41,Etawah,BHUVNESH KUMARI,Samyak Party,1657
S24,41,Etawah,VIVEK RAJ,Janta Samajwadi Party (Vivek Raj),1574
S24,41,Etawah,NOTA,None of the Above,6266
S24,54,Faizabad,AWADHESH PRASAD,Samajwadi Party,554289
S24,54,Faizabad,LALLU SINGH,Bharatiya Janata Party,499722
S24,54,Faizabad,SACHIDANAND PANDEY,Bahujan Samaj Party,46407
S24,54,Faizabad,ARVIND SEN,Communist Party of India,15367
S24,54,Faizabad,SUNIL KUMAR BHATT,Independent,3827
S24,54,Faizabad,KANCHAN YADAV,Moulik Adhikar Party,2666
S24,54,Faizabad,AMBRISH DEV GUPTA,Bharat Mahaparivar Party,2218
S24,54,Faizabad,FAREED SALMANI,Independent,1780
S24,54,Faizabad,LAL MANI URF L.M. TRIPATHI (BHAI SAHAB),Independent,1717
S24,54,Faizabad,ANIL KUMAR RAVAT,Rashtriya Janshakti Samaj Party,1638
S24,54,Faizabad,JAGAT SINGH,Independent,1254
S24,54,Faizabad,BRAJENDRA DUTT TRIPATHI URF B. D. TRIPATHI,Adarshwaadi Congress Party,1173
S24,54,Faizabad,ARUN KUMAR,Independent,1067
S24,54,Faizabad,NOTA,None of the Above,7536
S24,40,Farrukhabad,MUKESH RAJPUT,Bharatiya Janata Party,487963
S24,40,Farrukhabad,DR. NAVAL KISHOR SHAKYA,Samajwadi Party,485285
S24,40,Farrukhabad,KRANTI PANDEY,Bahujan Samaj Party,45390
S24,40,Farrukhabad,AMAR SINGH,Bharatiya Rashtriya Morcha,3358
S24,40,Farrukhabad,HARNANDAN SINGH,Independent,2469
S24,40,Farrukhabad,SHYAMVEER SINGH,Bharatiya Nagrik Party,2434
S24,40,Farrukhabad,VIDYAPRAKASH,Bharatheeya Jawan Kisan Party,1467
S24,40,Farrukhabad,DINESH,Bhartiya Shakti Chetna Party,1063
S24,40,Farrukhabad,NOTA,None of the Above,4365
